"split","image","label","source_split"
"train","road255_png.rf.5a9e55f5a30fa8010046b52e4b558527.jpg","road255_png.rf.5a9e55f5a30fa8010046b52e4b558527.txt","train"
"train","00003_00031_00024_png.rf.d0319fc96e4e041ba93876464940c29a.jpg","00003_00031_00024_png.rf.d0319fc96e4e041ba93876464940c29a.txt","train"
"train","00001_00017_00016_png.rf.6ae326b0c6c1aed7d98304a24f0db5c8.jpg","00001_00017_00016_png.rf.6ae326b0c6c1aed7d98304a24f0db5c8.txt","train"
"train","001659_JPG_jpg.rf.6d76566df1ab83dca6d6d90d1363756a.jpg","001659_JPG_jpg.rf.6d76566df1ab83dca6d6d90d1363756a.txt","valid"
"train","000963_jpg.rf.6a516ddad9bbf3ba1a96cb378dc02bcd.jpg","000963_jpg.rf.6a516ddad9bbf3ba1a96cb378dc02bcd.txt","train"
"train","000892_JPG_jpg.rf.af62718209568f56debdbf7c2bbf1f29.jpg","000892_JPG_jpg.rf.af62718209568f56debdbf7c2bbf1f29.txt","train"
"train","FisheyeCamera_1_00128_png.rf.511e9bd27525677142aa868d3ba4f2ee.jpg","FisheyeCamera_1_00128_png.rf.511e9bd27525677142aa868d3ba4f2ee.txt","train"
"train","001919_jpg.rf.532a4a1a40b589b96e7dc93b068a0bc0.jpg","001919_jpg.rf.532a4a1a40b589b96e7dc93b068a0bc0.txt","train"
"train","000100_jpg.rf.bcec5cc9fc885b9508402d942fd2f9fa.jpg","000100_jpg.rf.bcec5cc9fc885b9508402d942fd2f9fa.txt","test"
"train","00000_00005_00008_png.rf.6e1b210e1aa3cf815ccdb2c89343bf87.jpg","00000_00005_00008_png.rf.6e1b210e1aa3cf815ccdb2c89343bf87.txt","train"
"train","00014_00001_00021_png.rf.0ce08632d898bd088f1686f1e86a6e16.jpg","00014_00001_00021_png.rf.0ce08632d898bd088f1686f1e86a6e16.txt","train"
"train","00003_00044_00011_png.rf.5392b3e9d5b30f469fef79377a86db23.jpg","00003_00044_00011_png.rf.5392b3e9d5b30f469fef79377a86db23.txt","test"
"train","00000_00001_00017_png.rf.4475cb9b43b8013917a59c211c13f75c.jpg","00000_00001_00017_png.rf.4475cb9b43b8013917a59c211c13f75c.txt","train"
"train","00003_00004_00011_png.rf.b85ce0ba9845abd407b18a9e91a85ba3.jpg","00003_00004_00011_png.rf.b85ce0ba9845abd407b18a9e91a85ba3.txt","train"
"train","001023_jpg.rf.bd470ed5ce339bec75d8e0a43e10b63d.jpg","001023_jpg.rf.bd470ed5ce339bec75d8e0a43e10b63d.txt","test"
"train","001491_jpg.rf.28bbb908a881a312a5a4c544156d4daa.jpg","001491_jpg.rf.28bbb908a881a312a5a4c544156d4daa.txt","valid"
"train","001246_jpg.rf.2ace970145e5d819ec9aea9178b19e26.jpg","001246_jpg.rf.2ace970145e5d819ec9aea9178b19e26.txt","valid"
"train","000635_jpg.rf.28d6ea6b0700f94c3c14cdeb9d462ea4.jpg","000635_jpg.rf.28d6ea6b0700f94c3c14cdeb9d462ea4.txt","test"
"train","road850_png.rf.17b2583997d9eba10dc0f973371f4384.jpg","road850_png.rf.17b2583997d9eba10dc0f973371f4384.txt","test"
"train","road578_png.rf.219a85351769b4df311046a6ae7aec56.jpg","road578_png.rf.219a85351769b4df311046a6ae7aec56.txt","valid"
"train","000062_jpg.rf.a7c75c25b43f128e62fde3c576e37d24.jpg","000062_jpg.rf.a7c75c25b43f128e62fde3c576e37d24.txt","valid"
"train","000053_jpg.rf.fde0be33395f7b846d93245de4c81c59.jpg","000053_jpg.rf.fde0be33395f7b846d93245de4c81c59.txt","train"
"train","00003_00036_00028_png.rf.50e564a491fad11969e196f0eaf3d6e8.jpg","00003_00036_00028_png.rf.50e564a491fad11969e196f0eaf3d6e8.txt","test"
"train","001022_jpg.rf.ec80243ee836b1d92267da7caca1db34.jpg","001022_jpg.rf.ec80243ee836b1d92267da7caca1db34.txt","valid"
"train","000872_JPG_jpg.rf.471c1e0d44409f6fc67c77fa8edcfa1e.jpg","000872_JPG_jpg.rf.471c1e0d44409f6fc67c77fa8edcfa1e.txt","test"
"train","000218_jpg.rf.52ccb3b0d4d30283f109bac0a1459d40.jpg","000218_jpg.rf.52ccb3b0d4d30283f109bac0a1459d40.txt","train"
"train","000200_jpg.rf.7d1568c24ad6021cb8a9c49b2b15fdfb.jpg","000200_jpg.rf.7d1568c24ad6021cb8a9c49b2b15fdfb.txt","train"
"train","001618_JPG_jpg.rf.b1da619670489890a8b27a875e1e184e.jpg","001618_JPG_jpg.rf.b1da619670489890a8b27a875e1e184e.txt","train"
"train","000194_jpg.rf.932472b9d98bd68ea70d720647dc8ab2.jpg","000194_jpg.rf.932472b9d98bd68ea70d720647dc8ab2.txt","train"
"train","00000_00001_00021_png.rf.345c2d4e2b1dd74d1594984ce1a85a14.jpg","00000_00001_00021_png.rf.345c2d4e2b1dd74d1594984ce1a85a14.txt","train"
"train","road641_png.rf.6c255351dd093f5efc039172411a8367.jpg","road641_png.rf.6c255351dd093f5efc039172411a8367.txt","train"
"train","000139_jpg.rf.1ca114767645f41477bdbbd1f6b4a61f.jpg","000139_jpg.rf.1ca114767645f41477bdbbd1f6b4a61f.txt","train"
"train","00002_00002_00028_png.rf.f984a43a9067e3e0fd99f188aa847887.jpg","00002_00002_00028_png.rf.f984a43a9067e3e0fd99f188aa847887.txt","valid"
"train","road405_png.rf.66637625c1f3f1e893908b1c5b0069e9.jpg","road405_png.rf.66637625c1f3f1e893908b1c5b0069e9.txt","train"
"train","00005_00056_00010_png.rf.97f1a1ae535000526cdfd59c20022452.jpg","00005_00056_00010_png.rf.97f1a1ae535000526cdfd59c20022452.txt","train"
"train","FisheyeCamera_1_00022_png.rf.ffa6ed7f7aae5c189e5ecf8abc709e0f.jpg","FisheyeCamera_1_00022_png.rf.ffa6ed7f7aae5c189e5ecf8abc709e0f.txt","train"
"train","road352_png.rf.3f3594a947569ccaae6e030a4d9aff4d.jpg","road352_png.rf.3f3594a947569ccaae6e030a4d9aff4d.txt","train"
"train","001473_jpg.rf.0a646849a8a9ba5fd123f9ce5a2727d4.jpg","001473_jpg.rf.0a646849a8a9ba5fd123f9ce5a2727d4.txt","train"
"train","00003_00034_00019_png.rf.9831923fedf0a51ac332e2efd2ce4379.jpg","00003_00034_00019_png.rf.9831923fedf0a51ac332e2efd2ce4379.txt","valid"
"train","00008_00012_00014_png.rf.e076e0fb0281bd8435d9d5a7d090f268.jpg","00008_00012_00014_png.rf.e076e0fb0281bd8435d9d5a7d090f268.txt","train"
"train","road647_png.rf.fb3de66f46040941d87b24e2a2bb9702.jpg","road647_png.rf.fb3de66f46040941d87b24e2a2bb9702.txt","train"
"train","000240_jpg.rf.4429fc5425342ad28f189eeaeefabcb1.jpg","000240_jpg.rf.4429fc5425342ad28f189eeaeefabcb1.txt","train"
"train","00000_00004_00027_png.rf.1f54b8d4854212f77fd38a245371d10b.jpg","00000_00004_00027_png.rf.1f54b8d4854212f77fd38a245371d10b.txt","train"
"train","00004_00047_00012_png.rf.07bb4788e8626f85f3da557a3dcea29b.jpg","00004_00047_00012_png.rf.07bb4788e8626f85f3da557a3dcea29b.txt","train"
"train","00004_00016_00012_png.rf.e5d8f5949ef14e4509edb8636415132d.jpg","00004_00016_00012_png.rf.e5d8f5949ef14e4509edb8636415132d.txt","train"
"train","road305_png.rf.8afb7ad3b572779952aae59635dc4df0.jpg","road305_png.rf.8afb7ad3b572779952aae59635dc4df0.txt","test"
"train","road763_png.rf.0716e48107c10fcb926bb9eb833e134e.jpg","road763_png.rf.0716e48107c10fcb926bb9eb833e134e.txt","train"
"train","00000_00004_00016_png.rf.685401eaa0628ce853cddd8eb4360b67.jpg","00000_00004_00016_png.rf.685401eaa0628ce853cddd8eb4360b67.txt","train"
"train","001987_jpg.rf.b3cd9dd75ce513d160d6928f0148ecd7.jpg","001987_jpg.rf.b3cd9dd75ce513d160d6928f0148ecd7.txt","train"
"train","001631_JPG_jpg.rf.2356370f01ce87f027f68fb875463ce0.jpg","001631_JPG_jpg.rf.2356370f01ce87f027f68fb875463ce0.txt","test"
"train","000731_jpg.rf.c1e17d8ebbc17d570e2b8d3f73b17d6b.jpg","000731_jpg.rf.c1e17d8ebbc17d570e2b8d3f73b17d6b.txt","train"
"train","000331_jpg.rf.18ed2e554aa2aa50f96b9a35a16c65ad.jpg","000331_jpg.rf.18ed2e554aa2aa50f96b9a35a16c65ad.txt","train"
"train","FisheyeCamera_1_00194_png.rf.43bb398313eb4de9b02efd52ccdaaf4e.jpg","FisheyeCamera_1_00194_png.rf.43bb398313eb4de9b02efd52ccdaaf4e.txt","test"
"train","000928_jpg.rf.bac3f390de98f6127c5e93aed450d50a.jpg","000928_jpg.rf.bac3f390de98f6127c5e93aed450d50a.txt","train"
"train","road100_png.rf.fb42a678627793e3cf9494cee19f2c77.jpg","road100_png.rf.fb42a678627793e3cf9494cee19f2c77.txt","valid"
"train","00014_00005_00016_png.rf.044965e29d2394b73fc46cd113a9afd1.jpg","00014_00005_00016_png.rf.044965e29d2394b73fc46cd113a9afd1.txt","train"
"train","FisheyeCamera_1_00309_png.rf.a5105e44be717b3dd5925e26af495c69.jpg","FisheyeCamera_1_00309_png.rf.a5105e44be717b3dd5925e26af495c69.txt","valid"
"train","001048_jpg.rf.7f6c3b758788892b72b67e5135525cfc.jpg","001048_jpg.rf.7f6c3b758788892b72b67e5135525cfc.txt","train"
"train","00002_00000_00018_png.rf.176d3f54ad8fc9c7c91671a81a029921.jpg","00002_00000_00018_png.rf.176d3f54ad8fc9c7c91671a81a029921.txt","train"
"train","00008_00004_00018_png.rf.4e96e8d0b0ff832aae19219c67a0e9ee.jpg","00008_00004_00018_png.rf.4e96e8d0b0ff832aae19219c67a0e9ee.txt","valid"
"train","00003_00008_00004_png.rf.20fd422ec5fc7034ce4416e2467696dc.jpg","00003_00008_00004_png.rf.20fd422ec5fc7034ce4416e2467696dc.txt","train"
"train","00004_00003_00017_png.rf.7f48860aa9ff2e171822c1514ada36e7.jpg","00004_00003_00017_png.rf.7f48860aa9ff2e171822c1514ada36e7.txt","train"
"train","road488_png.rf.e6ba382cb812f72d2e298e9223a84586.jpg","road488_png.rf.e6ba382cb812f72d2e298e9223a84586.txt","test"
"train","FisheyeCamera_1_00615_png.rf.d2b30f553ad76613fc1768b857bc062d.jpg","FisheyeCamera_1_00615_png.rf.d2b30f553ad76613fc1768b857bc062d.txt","test"
"train","road57_png.rf.ee9c3c338278671cc6763321e4d0656a.jpg","road57_png.rf.ee9c3c338278671cc6763321e4d0656a.txt","valid"
"train","road720_png.rf.9646f44fcf48b07aba54506120373d58.jpg","road720_png.rf.9646f44fcf48b07aba54506120373d58.txt","test"
"train","FisheyeCamera_1_00088_png.rf.7038433bc72f72ff18dc3c4e4a426eda.jpg","FisheyeCamera_1_00088_png.rf.7038433bc72f72ff18dc3c4e4a426eda.txt","train"
"train","00000_00000_00014_png.rf.bfd309a23ad2a5479d3a46695b14756a.jpg","00000_00000_00014_png.rf.bfd309a23ad2a5479d3a46695b14756a.txt","train"
"train","road129_png.rf.0daaca31fa5189b490697dd487023793.jpg","road129_png.rf.0daaca31fa5189b490697dd487023793.txt","train"
"train","000464_jpg.rf.2fed376875d62d9ba8ee3b83914ea493.jpg","000464_jpg.rf.2fed376875d62d9ba8ee3b83914ea493.txt","test"
"train","00000_00006_00024_png.rf.c3115957e3f1c59c138aeee5e2a56adc.jpg","00000_00006_00024_png.rf.c3115957e3f1c59c138aeee5e2a56adc.txt","train"
"train","000879_JPG_jpg.rf.5c358bccb757c2a04144f8719fce92b4.jpg","000879_JPG_jpg.rf.5c358bccb757c2a04144f8719fce92b4.txt","train"
"train","000470_jpg.rf.60afd8582a82654adc2e11e876fbb0e4.jpg","000470_jpg.rf.60afd8582a82654adc2e11e876fbb0e4.txt","valid"
"train","001442_JPG_jpg.rf.981bd671a13dfc6ae2bac3ac76c20181.jpg","001442_JPG_jpg.rf.981bd671a13dfc6ae2bac3ac76c20181.txt","train"
"train","00005_00000_00009_png.rf.1e2a5f990f617c74d223fb1764bfdb60.jpg","00005_00000_00009_png.rf.1e2a5f990f617c74d223fb1764bfdb60.txt","train"
"train","road588_png.rf.8c3a2bea96fb6c5ff3928b5e8b7cae15.jpg","road588_png.rf.8c3a2bea96fb6c5ff3928b5e8b7cae15.txt","train"
"train","001446_jpg.rf.6ba5c6ad4c47f0de199545fdb6e6c419.jpg","001446_jpg.rf.6ba5c6ad4c47f0de199545fdb6e6c419.txt","train"
"train","001643_JPG_jpg.rf.1bc99355681ce9b1bf07b8e627b35a8b.jpg","001643_JPG_jpg.rf.1bc99355681ce9b1bf07b8e627b35a8b.txt","test"
"train","FisheyeCamera_1_00267_png.rf.04b96be2d83ad14c5598b4fe6031b8d5.jpg","FisheyeCamera_1_00267_png.rf.04b96be2d83ad14c5598b4fe6031b8d5.txt","valid"
"train","00005_00008_00005_png.rf.394204d736b20dd6a8b27d2866936401.jpg","00005_00008_00005_png.rf.394204d736b20dd6a8b27d2866936401.txt","train"
"train","000553_jpg.rf.30627106ad5387c23a7d95798e61fa8e.jpg","000553_jpg.rf.30627106ad5387c23a7d95798e61fa8e.txt","train"
"train","000926_JPG_jpg.rf.c7221e84bd5a18bdd699569f5e82c1a7.jpg","000926_JPG_jpg.rf.c7221e84bd5a18bdd699569f5e82c1a7.txt","train"
"train","road49_png.rf.246c5193fa9003b027cb24f9ae98268f.jpg","road49_png.rf.246c5193fa9003b027cb24f9ae98268f.txt","train"
"train","00000_00005_00014_png.rf.3f49d1a30b593734670957a6b1b10041.jpg","00000_00005_00014_png.rf.3f49d1a30b593734670957a6b1b10041.txt","train"
"train","001669_JPG_jpg.rf.d75e41f4b78b86a5d98acc460b37ab82.jpg","001669_JPG_jpg.rf.d75e41f4b78b86a5d98acc460b37ab82.txt","train"
"train","00000_00001_00021_png.rf.3b9863a88d9b19fbf6a3d545c0c7b97e.jpg","00000_00001_00021_png.rf.3b9863a88d9b19fbf6a3d545c0c7b97e.txt","test"
"train","00003_00034_00022_png.rf.a5202c19dbd5e85879f10f932d83bdf7.jpg","00003_00034_00022_png.rf.a5202c19dbd5e85879f10f932d83bdf7.txt","train"
"train","000943_JPG_jpg.rf.370c2b107e3756327114ef2415dbc975.jpg","000943_JPG_jpg.rf.370c2b107e3756327114ef2415dbc975.txt","train"
"train","00003_00002_00012_png.rf.b77fbde1da1ec06000fe557b11d1ea96.jpg","00003_00002_00012_png.rf.b77fbde1da1ec06000fe557b11d1ea96.txt","train"
"train","000530_jpg.rf.4bbf31fb85495eb7042d1741ffe668a1.jpg","000530_jpg.rf.4bbf31fb85495eb7042d1741ffe668a1.txt","train"
"train","001487_jpg.rf.0c813416d87dfe8086d0b4b973cc3f6b.jpg","001487_jpg.rf.0c813416d87dfe8086d0b4b973cc3f6b.txt","valid"
"train","00004_00040_00018_png.rf.baa271a7a0a7fe18cd87988af95b6c78.jpg","00004_00040_00018_png.rf.baa271a7a0a7fe18cd87988af95b6c78.txt","valid"
"train","000550_jpg.rf.bcd538dcf8f80a795a4b14aad41b054c.jpg","000550_jpg.rf.bcd538dcf8f80a795a4b14aad41b054c.txt","train"
"train","000358_jpg.rf.4cdbe6141441a33d288a18ec4eba93bd.jpg","000358_jpg.rf.4cdbe6141441a33d288a18ec4eba93bd.txt","train"
"train","00004_00034_00006_png.rf.2ac9f9a615169a0aaa78cf71276426b3.jpg","00004_00034_00006_png.rf.2ac9f9a615169a0aaa78cf71276426b3.txt","train"
"train","road72_png.rf.fc36e9b7672c13cdfbb68fd15009ae79.jpg","road72_png.rf.fc36e9b7672c13cdfbb68fd15009ae79.txt","train"
"train","000235_jpg.rf.424362f7bea9485d7a9299de78ebdf40.jpg","000235_jpg.rf.424362f7bea9485d7a9299de78ebdf40.txt","train"
"train","19cba125-764a-462d-bd1a-e919858246fb_jpg.rf.2b103eae6afa5568c7b118bcc6a7d3ff.jpg","19cba125-764a-462d-bd1a-e919858246fb_jpg.rf.2b103eae6afa5568c7b118bcc6a7d3ff.txt","train"
"train","000949_JPG_jpg.rf.76c67115b7378401bf2832783d325039.jpg","000949_JPG_jpg.rf.76c67115b7378401bf2832783d325039.txt","test"
"train","00014_00006_00011_png.rf.735870daf914e051bba6e937f85c99ba.jpg","00014_00006_00011_png.rf.735870daf914e051bba6e937f85c99ba.txt","train"
"train","001254_jpg.rf.7d77c0c22255e12a4b02709d39dcfea8.jpg","001254_jpg.rf.7d77c0c22255e12a4b02709d39dcfea8.txt","valid"
"train","road624_png.rf.402c6d2c0bb07c5779774195f2cb1770.jpg","road624_png.rf.402c6d2c0bb07c5779774195f2cb1770.txt","train"
"train","001222_jpg.rf.e817492f087546fd05dc042079da0d99.jpg","001222_jpg.rf.e817492f087546fd05dc042079da0d99.txt","train"
"train","FisheyeCamera_1_00506_png.rf.07c43e4ec8d15a942816d47c71e647b9.jpg","FisheyeCamera_1_00506_png.rf.07c43e4ec8d15a942816d47c71e647b9.txt","train"
"train","000114_jpg.rf.fe597b25781268dbba6d05d7d2815d48.jpg","000114_jpg.rf.fe597b25781268dbba6d05d7d2815d48.txt","train"
"train","000368_jpg.rf.10d231d226d5af63afeb36e91078644f.jpg","000368_jpg.rf.10d231d226d5af63afeb36e91078644f.txt","train"
"train","00007_00040_00019_png.rf.69a8c6d3407213fa5ee2ebb1701631f2.jpg","00007_00040_00019_png.rf.69a8c6d3407213fa5ee2ebb1701631f2.txt","train"
"train","000913_JPG_jpg.rf.ec3f36f0c96da797b9bcc1d0fd9fec71.jpg","000913_JPG_jpg.rf.ec3f36f0c96da797b9bcc1d0fd9fec71.txt","train"
"train","000245_jpg.rf.0fd3116367840d6e699afcb7c849d039.jpg","000245_jpg.rf.0fd3116367840d6e699afcb7c849d039.txt","train"
"train","FisheyeCamera_1_00956_png.rf.5ab408491fc40009df049f742a25154f.jpg","FisheyeCamera_1_00956_png.rf.5ab408491fc40009df049f742a25154f.txt","valid"
"train","00001_00040_00002_png.rf.5cc5b112a1941174f39a6d3a1943249e.jpg","00001_00040_00002_png.rf.5cc5b112a1941174f39a6d3a1943249e.txt","train"
"train","00001_00019_00006_png.rf.1afe38929585e8615e983b25026a700d.jpg","00001_00019_00006_png.rf.1afe38929585e8615e983b25026a700d.txt","test"
"train","000506_jpg.rf.f4b3c2dccb5d52c59c80039f6545b8a0.jpg","000506_jpg.rf.f4b3c2dccb5d52c59c80039f6545b8a0.txt","train"
"train","000999_jpg.rf.67618e2d3161725fc3dffb65b3fa2d74.jpg","000999_jpg.rf.67618e2d3161725fc3dffb65b3fa2d74.txt","train"
"train","000659_jpg.rf.a1b8a20dbae8f88419f79cb89167c68f.jpg","000659_jpg.rf.a1b8a20dbae8f88419f79cb89167c68f.txt","train"
"train","00014_00008_00002_png.rf.509288f8104ef5f10052da9112ebc3d1.jpg","00014_00008_00002_png.rf.509288f8104ef5f10052da9112ebc3d1.txt","train"
"train","road62_png.rf.f28b1f243c5773fc7ecb2f65e2499294.jpg","road62_png.rf.f28b1f243c5773fc7ecb2f65e2499294.txt","test"
"train","00000_00005_00010_png.rf.9be5deb28c1911d0c1f8a5e257eedacb.jpg","00000_00005_00010_png.rf.9be5deb28c1911d0c1f8a5e257eedacb.txt","train"
"train","001026_jpg.rf.2b53b9b602211beebba4fb2eb132bdeb.jpg","001026_jpg.rf.2b53b9b602211beebba4fb2eb132bdeb.txt","train"
"train","FisheyeCamera_1_00251_png.rf.f5be01684753ddce258781b9b0427ba7.jpg","FisheyeCamera_1_00251_png.rf.f5be01684753ddce258781b9b0427ba7.txt","train"
"train","FisheyeCamera_1_01055_png.rf.fdbb64adfbe32ee03fb50697c2c3157c.jpg","FisheyeCamera_1_01055_png.rf.fdbb64adfbe32ee03fb50697c2c3157c.txt","train"
"train","road543_png.rf.9f43e2ad629931c9ed9be7220fb00112.jpg","road543_png.rf.9f43e2ad629931c9ed9be7220fb00112.txt","train"
"train","000560_jpg.rf.c835ca474ac7cc440ae0ead680fb3d2d.jpg","000560_jpg.rf.c835ca474ac7cc440ae0ead680fb3d2d.txt","train"
"train","00001_00010_00009_png.rf.b2e9c201ffcd5f5ba635fd4448deed3f.jpg","00001_00010_00009_png.rf.b2e9c201ffcd5f5ba635fd4448deed3f.txt","train"
"train","000914_jpg.rf.34545703947313c5a892fc07193e0abb.jpg","000914_jpg.rf.34545703947313c5a892fc07193e0abb.txt","train"
"train","000399_jpg.rf.fd23a18765da4d86a806abc30f2901e3.jpg","000399_jpg.rf.fd23a18765da4d86a806abc30f2901e3.txt","valid"
"train","road348_png.rf.bf0b3a741d5903bf0d0cce837bda08a3.jpg","road348_png.rf.bf0b3a741d5903bf0d0cce837bda08a3.txt","train"
"train","00003_00045_00023_png.rf.257ca200fa835d32e3f162658b505438.jpg","00003_00045_00023_png.rf.257ca200fa835d32e3f162658b505438.txt","valid"
"train","00001_00010_00010_png.rf.17930fc0f29b6c510c2175a6c214d79a.jpg","00001_00010_00010_png.rf.17930fc0f29b6c510c2175a6c214d79a.txt","test"
"train","001932_jpg.rf.596f1f45dfdcea0ababd1f22713b55fb.jpg","001932_jpg.rf.596f1f45dfdcea0ababd1f22713b55fb.txt","train"
"train","00002_00027_00009_png.rf.2f51e42b5377400d72008ca95dcb57a5.jpg","00002_00027_00009_png.rf.2f51e42b5377400d72008ca95dcb57a5.txt","train"
"train","00005_00003_00016_png.rf.84e571016d59821474e769a7665968a0.jpg","00005_00003_00016_png.rf.84e571016d59821474e769a7665968a0.txt","valid"
"train","00001_00031_00014_png.rf.5ac687126a5cecda151499a51cddf44c.jpg","00001_00031_00014_png.rf.5ac687126a5cecda151499a51cddf44c.txt","train"
"train","FisheyeCamera_1_00475_png.rf.80595c2ce0ae24c638c8717d202222db.jpg","FisheyeCamera_1_00475_png.rf.80595c2ce0ae24c638c8717d202222db.txt","valid"
"train","00001_00058_00007_png.rf.b72d84efbfdd3107cc31e281a691b57b.jpg","00001_00058_00007_png.rf.b72d84efbfdd3107cc31e281a691b57b.txt","train"
"train","FisheyeCamera_1_00972_png.rf.e5307cc712fff5df0f366de8ef9943bd.jpg","FisheyeCamera_1_00972_png.rf.e5307cc712fff5df0f366de8ef9943bd.txt","train"
"train","00002_00017_00020_png.rf.5030022596dc8c8fbfebb73f32da2bf5.jpg","00002_00017_00020_png.rf.5030022596dc8c8fbfebb73f32da2bf5.txt","test"
"train","000962_JPG_jpg.rf.aa7f0fe1db093285cb3f5788f00c280c.jpg","000962_JPG_jpg.rf.aa7f0fe1db093285cb3f5788f00c280c.txt","train"
"train","FisheyeCamera_1_01055_png.rf.6d4d1ee91e7ebd15b138a276ae68579e.jpg","FisheyeCamera_1_01055_png.rf.6d4d1ee91e7ebd15b138a276ae68579e.txt","train"
"train","000770_jpg.rf.84af58ae115b49698482683f92fdee41.jpg","000770_jpg.rf.84af58ae115b49698482683f92fdee41.txt","train"
"train","000987_JPG_jpg.rf.44e6786fb00df740d6c0d7283e351dc6.jpg","000987_JPG_jpg.rf.44e6786fb00df740d6c0d7283e351dc6.txt","train"
"train","000968_jpg.rf.f1d01f91555d57c7c5f19cbd394fd884.jpg","000968_jpg.rf.f1d01f91555d57c7c5f19cbd394fd884.txt","valid"
"train","00004_00035_00017_png.rf.5f46f2e44e8c9b58fdfc54b84f41fb1b.jpg","00004_00035_00017_png.rf.5f46f2e44e8c9b58fdfc54b84f41fb1b.txt","train"
"train","001402_jpg.rf.0f61347cc8733777501ec863b0e81159.jpg","001402_jpg.rf.0f61347cc8733777501ec863b0e81159.txt","train"
"train","FisheyeCamera_1_00618_png.rf.0d92589916044b88bd07c057136d0e43.jpg","FisheyeCamera_1_00618_png.rf.0d92589916044b88bd07c057136d0e43.txt","train"
"train","00008_00001_00019_png.rf.d94f659e35fb48a88f4a4b05f05c0b6d.jpg","00008_00001_00019_png.rf.d94f659e35fb48a88f4a4b05f05c0b6d.txt","train"
"train","road545_png.rf.1c7a2d888c844fbacf8c5b367350c940.jpg","road545_png.rf.1c7a2d888c844fbacf8c5b367350c940.txt","train"
"train","FisheyeCamera_1_00177_png.rf.76bfae14052ef041f489345a5b954d4f.jpg","FisheyeCamera_1_00177_png.rf.76bfae14052ef041f489345a5b954d4f.txt","train"
"train","00004_00043_00018_png.rf.abf9b305c4134662c901b52a43bb2224.jpg","00004_00043_00018_png.rf.abf9b305c4134662c901b52a43bb2224.txt","train"
"train","7f28b9eb-31ef-4d8e-93e9-4732e905b0a6_jpg.rf.74af329f018fa853aaa2480aa1669f86.jpg","7f28b9eb-31ef-4d8e-93e9-4732e905b0a6_jpg.rf.74af329f018fa853aaa2480aa1669f86.txt","train"
"train","00003_00036_00026_png.rf.d3a6b7c24add70f56b966551270514cf.jpg","00003_00036_00026_png.rf.d3a6b7c24add70f56b966551270514cf.txt","train"
"train","000872_jpg.rf.62f0c6db35fd88ea082e61ae48a5870e.jpg","000872_jpg.rf.62f0c6db35fd88ea082e61ae48a5870e.txt","train"
"train","road451_png.rf.7600b0941fd223102972c3961eab47e5.jpg","road451_png.rf.7600b0941fd223102972c3961eab47e5.txt","train"
"train","road773_png.rf.45866b5bbf13762ad7a55e7cb0030298.jpg","road773_png.rf.45866b5bbf13762ad7a55e7cb0030298.txt","test"
"train","00004_00061_00000_png.rf.6336ff57919159aef82b9070a0a62352.jpg","00004_00061_00000_png.rf.6336ff57919159aef82b9070a0a62352.txt","train"
"train","000646_jpg.rf.045dc98aa6ad0af6877c9a20c245b280.jpg","000646_jpg.rf.045dc98aa6ad0af6877c9a20c245b280.txt","train"
"train","FisheyeCamera_1_00043_png.rf.ff5cc23035c50b802fa63cd1d320aa89.jpg","FisheyeCamera_1_00043_png.rf.ff5cc23035c50b802fa63cd1d320aa89.txt","train"
"train","road170_png.rf.da2aca4c378c97eb231c40dc05b78869.jpg","road170_png.rf.da2aca4c378c97eb231c40dc05b78869.txt","train"
"train","001645_JPG_jpg.rf.18146dfb6865367d9554aac7b7b3a228.jpg","001645_JPG_jpg.rf.18146dfb6865367d9554aac7b7b3a228.txt","train"
"train","000400_jpg.rf.ca8a05816a5e200eb3a742c08fc43498.jpg","000400_jpg.rf.ca8a05816a5e200eb3a742c08fc43498.txt","train"
"train","00003_00022_00028_png.rf.a8053707856ea7b66788018fa2681dc3.jpg","00003_00022_00028_png.rf.a8053707856ea7b66788018fa2681dc3.txt","valid"
"train","FisheyeCamera_1_01151_png.rf.23e9ff0b28d678492c174f2eb828f87b.jpg","FisheyeCamera_1_01151_png.rf.23e9ff0b28d678492c174f2eb828f87b.txt","train"
"train","00003_00039_00029_png.rf.534cb3f3396ca858f7754362169cf896.jpg","00003_00039_00029_png.rf.534cb3f3396ca858f7754362169cf896.txt","train"
"train","001489_jpg.rf.6b079bdb84b993e5154a8578d38efd33.jpg","001489_jpg.rf.6b079bdb84b993e5154a8578d38efd33.txt","train"
"train","00000_00001_00010_png.rf.ba16072a39d3823d7497aad5183ead24.jpg","00000_00001_00010_png.rf.ba16072a39d3823d7497aad5183ead24.txt","train"
"train","001640_JPG_jpg.rf.1a5241c638128b3c06755868cf1b96af.jpg","001640_JPG_jpg.rf.1a5241c638128b3c06755868cf1b96af.txt","train"
"train","00003_00040_00006_png.rf.0de77e421f093e30f716609d6d65917e.jpg","00003_00040_00006_png.rf.0de77e421f093e30f716609d6d65917e.txt","train"
"train","road664_png.rf.46df630ec0608d24ea91a06a1d4ab67d.jpg","road664_png.rf.46df630ec0608d24ea91a06a1d4ab67d.txt","train"
"train","FisheyeCamera_1_00294_png.rf.63f36f1d2b0c4645189c6d1c3103e87e.jpg","FisheyeCamera_1_00294_png.rf.63f36f1d2b0c4645189c6d1c3103e87e.txt","train"
